age,employee_turnover,business_travel_frequency,daily_rate,distance_from_home_km,education_level,education_field,remove_column,employee_id,environmental_satisfaction_level,gender,hourly_rate,job_involvement_level,job_level,job_role,job_satisfaction_level,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,overtime_hours,percent_salary_hike,performance_rating,relationship_satisfaction_level,standard_work_hours,stock_option_level,total_years_worked,training_sessions_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_current_manager,same_as_monthly_income,birth_year,annual_salary,remote_work
40,no,nan,290.04,2.0,1,nan,1,937,4.0,female,,2,1,research scientist,4,single,2342.59,6090.75,0,,,20,4.0,4,part time,0,5.0,2,2.0,4,2,3,2342.59,1983,28111.13,no
29,no,nan,236.99,10.0,3,nan,1,938,4.0,male,,3,1,sales representative,2,nan,1914.17,4976.83,1,,no,14,3.0,4,nan,2,,2,3.0,2,2,2,1914.17,1994,,no
53,no,nan,252.78,6.0,3,nan,1,939,4.0,male,,3,2,laboratory technician,4,single,2041.67,5308.33,2,,,17,3.0,4,part time,0,19.0,4,3.0,2,2,2,2041.67,1970,24500.0,no
23,no,travel_rarely,290.04,,1,medical,1,940,1.0,male,,4,1,research scientist,3,single,2342.59,6090.75,1,,,18,3.0,4,part time,0,,3,3.0,2,0,2,2342.59,2000,28111.13,no
55,yes,nan,1973.98,2.0,3,medical,1,941,4.0,male,,3,5,manager,1,nan,15943.72,41453.67,5,,yes,13,3.0,4,nan,1,24.0,2,3.0,5,1,4,15943.72,1968,,no
26,no,travel_frequently,290.04,1.0,2,life sciences,1,942,1.0,female,36.25,1,1,laboratory technician,4,nan,2342.59,6090.75,3,,no,14,3.0,1,part time,1,,2,3.0,2,2,0,2342.59,1997,28111.13,yes
34,no,travel_rarely,290.04,1.0,4,nan,1,943,2.0,female,,4,1,research scientist,4,single,2342.59,6090.75,2,,no,16,3.0,3,nan,0,,2,3.0,4,1,3,2342.59,1989,,no
27,no,nan,447.98,8.0,1,marketing,1,944,3.0,male,,3,2,sales executive,4,married,3618.33,9407.67,0,,,19,3.0,2,part time,1,5.0,3,3.0,4,1,1,3618.33,1996,43420.0,yes
35,no,travel_rarely,265.37,8.0,4,nan,1,945,1.0,female,,3,1,sales representative,4,nan,2143.33,5572.67,1,,no,16,3.0,2,nan,1,3.0,1,2.0,3,0,2,2143.33,1988,,yes
30,no,travel_rarely,290.04,,3,nan,1,946,4.0,male,36.25,1,1,laboratory technician,3,married,2342.59,6090.75,3,,no,21,,3,part time,2,7.0,2,3.0,2,0,2,2342.59,1993,28111.13,yes
34,no,nan,670.63,8.0,2,nan,1,947,3.0,female,,3,2,sales executive,1,nan,5416.67,14083.33,5,,no,17,3.0,2,nan,1,,1,3.0,3,1,2,5416.67,1989,,yes
52,no,travel_rarely,324.9,,4,life sciences,1,948,,female,40.61,3,2,laboratory technician,3,nan,2624.17,6822.83,8,,,20,4.0,2,part time,1,9.0,3,3.0,5,1,4,2624.17,1971,31490.0,yes
33,yes,travel_rarely,549.3,16.0,3,marketing,1,949,1.0,female,,3,2,sales executive,1,single,4436.67,11535.33,5,,,15,3.0,3,part time,0,,3,3.0,3,0,2,4436.67,1990,53240.0,no
35,no,travel_rarely,290.04,,4,nan,1,950,,female,36.25,4,1,research scientist,3,single,,6090.75,3,,no,13,3.0,3,part time,0,7.0,0,3.0,2,2,2,,1988,28111.13,no
28,yes,nan,452.11,2.0,4,nan,1,951,3.0,male,,3,1,research scientist,3,single,3651.67,9494.33,6,,no,17,3.0,4,full time,0,5.0,3,2.0,2,2,1,3651.67,1995,43820.0,yes
36,no,travel_rarely,290.04,13.0,3,human resources,1,952,3.0,male,36.25,3,1,human resources,2,married,2342.59,6090.75,4,,,13,3.0,2,part time,1,,2,3.0,5,0,4,2342.59,1987,28111.13,yes
34,no,travel_frequently,263.4,16.0,4,nan,1,953,3.0,female,32.93,2,1,research scientist,4,single,2127.5,5531.5,1,,no,16,3.0,3,part time,0,6.0,3,3.0,5,1,3,2127.5,1989,25530.0,yes
34,no,nan,290.04,3.0,2,nan,1,954,3.0,male,,3,1,human resources,4,nan,2342.59,6090.75,0,,,19,3.0,3,nan,1,4.0,1,1.0,3,0,2,2342.59,1989,,no
44,no,travel_rarely,612.13,4.0,3,nan,1,955,4.0,male,76.52,3,2,healthcare representative,2,single,4944.17,12854.83,9,,,12,3.0,4,full time,0,10.0,2,2.0,5,2,3,4944.17,1979,59330.0,yes
32,no,nan,454.28,13.0,4,life sciences,1,956,2.0,male,,3,2,sales executive,4,divorced,,9539.83,2,,,11,3.0,3,part time,1,8.0,3,2.0,5,0,3,,1991,44030.0,yes
53,no,nan,1128.11,7.0,2,nan,1,957,1.0,female,141.01,2,3,sales executive,4,married,9111.67,23690.33,7,,yes,18,3.0,4,full time,1,35.0,3,3.0,5,0,4,9111.67,1970,109340.0,no
22,no,nan,556.26,1.0,2,life sciences,1,958,4.0,male,,2,2,manufacturing director,4,nan,4492.84,11681.39,6,,,22,4.0,1,part time,2,4.0,2,1.0,2,2,2,4492.84,2001,53914.11,no
44,no,travel_rarely,290.04,8.0,4,life sciences,1,959,1.0,male,,4,1,laboratory technician,4,nan,2342.59,6090.75,2,,yes,24,4.0,3,part time,1,10.0,2,2.0,3,0,2,2342.59,1979,28111.13,no
35,yes,travel_frequently,208.62,25.0,4,life sciences,1,960,4.0,female,,3,1,research scientist,2,divorced,1685.0,4381.0,1,,,19,3.0,1,part time,1,10.0,3,2.0,10,7,8,1685.0,1988,20220.0,yes
25,no,nan,439.11,4.0,1,nan,1,961,3.0,male,,2,2,sales executive,1,nan,3546.67,9221.33,1,,no,12,3.0,1,part time,0,5.0,1,4.0,5,0,3,3546.67,1998,42560.0,no
49,no,travel_rarely,369.37,1.0,3,technical degree,1,962,3.0,female,,3,1,research scientist,1,nan,2983.33,7756.67,2,,no,16,3.0,2,nan,1,7.0,2,3.0,4,0,2,2983.33,1974,,no
24,no,non-travel,290.04,,1,life sciences,1,963,1.0,male,,2,1,laboratory technician,4,nan,2342.59,6090.75,0,,,17,3.0,4,part time,0,,2,2.0,5,3,4,2342.59,1999,28111.13,no
38,no,travel_rarely,299.1,9.0,3,marketing,1,964,2.0,male,,2,1,sales representative,2,nan,2415.83,6281.17,0,,,19,3.0,4,full time,1,3.0,3,3.0,2,1,2,2415.83,1985,28990.0,yes
29,yes,travel_rarely,290.04,1.0,3,medical,1,965,2.0,female,36.25,2,1,sales representative,3,nan,2342.59,6090.75,6,,yes,19,3.0,3,part time,3,5.0,3,3.0,3,0,2,2342.59,1994,28111.13,no
43,no,travel_frequently,573.86,1.0,3,life sciences,1,966,4.0,female,,3,2,healthcare representative,4,married,4635.0,12051.0,4,,,13,3.0,2,nan,1,12.0,2,2.0,5,2,2,4635.0,1980,,yes
28,no,travel_rarely,556.26,5.0,4,medical,1,967,1.0,male,,3,2,sales executive,4,single,,11681.39,1,,,14,3.0,2,part time,0,4.0,3,3.0,4,0,2,,1995,53914.11,no
20,yes,travel_rarely,290.04,2.0,3,nan,1,968,3.0,female,36.25,2,1,sales representative,3,single,2342.59,6090.75,1,,,13,3.0,4,part time,0,2.0,3,2.0,2,0,2,2342.59,2003,28111.13,yes
47,no,nan,290.04,2.0,4,life sciences,1,969,4.0,female,,2,1,sales representative,4,single,2342.59,6090.75,1,,yes,18,3.0,1,nan,0,3.0,3,2.0,3,1,2,2342.59,1976,,yes
22,yes,travel_rarely,556.26,3.0,1,life sciences,1,970,2.0,female,,3,2,manufacturing director,3,married,4492.84,11681.39,0,,yes,19,3.0,1,part time,1,4.0,3,4.0,3,0,2,4492.84,2001,53914.11,yes
28,no,nan,245.25,9.0,3,medical,1,971,3.0,female,,3,1,research scientist,3,divorced,1980.83,5150.17,5,,no,18,3.0,2,part time,1,6.0,2,3.0,2,2,2,1980.83,1995,23770.0,yes
39,yes,nan,248.03,6.0,3,medical,1,972,4.0,male,,3,1,laboratory technician,1,married,,5208.67,7,,,21,4.0,4,part time,0,,2,1.0,2,2,2,,1984,24040.0,yes
33,no,travel_rarely,288.79,1.0,4,nan,1,973,3.0,male,36.1,2,1,research scientist,1,single,2332.5,6064.5,3,,,11,3.0,2,part time,0,,1,3.0,3,0,2,2332.5,1990,27990.0,no
36,no,travel_rarely,290.04,7.0,4,other,1,974,2.0,male,36.25,3,1,research scientist,4,single,2342.59,6090.75,2,,,18,3.0,3,part time,0,8.0,6,3.0,6,0,1,2342.59,1987,28111.13,yes
35,no,travel_rarely,556.26,,3,nan,1,975,3.0,female,,3,2,sales executive,3,nan,4492.84,11681.39,1,,,16,3.0,2,nan,0,5.0,3,3.0,5,1,0,4492.84,1988,,yes
31,yes,nan,290.04,9.0,2,medical,1,976,3.0,male,,2,1,research scientist,1,single,,6090.75,0,,yes,22,4.0,1,part time,0,4.0,0,3.0,3,1,2,,1992,28111.13,no
33,no,travel_rarely,356.16,13.0,1,life sciences,1,977,2.0,female,44.52,3,1,research scientist,4,single,2876.67,7479.33,3,,,18,3.0,1,full time,0,5.0,4,3.0,3,0,2,2876.67,1990,34520.0,no
27,no,nan,290.02,,4,nan,1,978,,female,,3,1,laboratory technician,2,marreid,2342.5,6090.5,9,,no,14,3.0,2,part time,1,4.0,2,3.0,2,2,2,2342.5,1996,28110.0,no
30,yes,travel_rarely,290.04,22.0,3,nan,1,979,1.0,female,36.25,3,1,research scientist,3,married,,6090.75,4,,,11,3.0,2,part time,0,,2,,5,0,1,,1993,28111.13,yes
24,no,nan,451.6,17.0,1,medical,1,980,4.0,female,,2,2,manufacturing director,3,divorced,3647.5,9483.5,1,,no,15,3.0,2,part time,2,5.0,6,3.0,4,3,2,3647.5,1999,43770.0,no
35,yes,travel_rarely,290.04,14.0,4,other,1,981,3.0,male,,2,1,laboratory technician,2,divorced,2342.59,6090.75,1,,yes,24,4.0,4,part time,1,5.0,2,1.0,4,0,2,2342.59,1988,28111.13,no
30,yes,nan,290.04,5.0,3,nan,1,982,2.0,female,,3,1,laboratory technician,2,nan,2342.59,6090.75,0,,,17,3.0,1,part time,0,4.0,3,3.0,3,1,2,2342.59,1993,28111.13,yes
48,no,travel_rarely,437.46,6.0,3,nan,1,983,1.0,male,,2,2,healthcare representative,3,nan,3533.33,9186.67,2,,no,13,3.0,4,nan,0,19.0,0,3.0,2,2,2,3533.33,1975,,yes
41,no,travel_rarely,556.26,7.0,2,medical,1,984,4.0,female,,3,2,manufacturing director,3,nan,4492.84,11681.39,6,,,14,3.0,2,nan,0,8.0,6,3.0,2,2,1,4492.84,1982,,no
27,no,nan,436.12,2.0,4,nan,1,985,1.0,female,,3,2,manufacturing director,4,nan,3522.5,9158.5,0,,,18,3.0,2,part time,1,,2,,3,2,2,3522.5,1996,42270.0,yes
35,no,travel_rarely,404.13,10.0,3,other,1,986,2.0,male,,3,1,laboratory technician,4,nan,3264.17,8486.83,1,,no,20,4.0,1,full time,1,3.0,4,2.0,3,1,2,3264.17,1988,39170.0,no
26,yes,non-travel,512.67,29.0,2,medical,1,987,2.0,male,,1,2,sales executive,1,single,,10766.17,8,,no,18,3.0,4,part time,0,,6,3.0,2,2,2,,1997,49690.0,yes
33,no,non-travel,290.04,8.0,1,life sciences,1,988,2.0,female,,2,1,sales representative,4,nan,,6090.75,0,,,19,3.0,4,part time,0,,2,2.0,2,2,2,,1990,28111.13,no
26,yes,nan,210.68,2.0,3,life sciences,1,989,1.0,male,,3,1,research scientist,1,married,1701.67,4424.33,6,,,14,3.0,2,part time,1,6.0,2,3.0,3,1,2,1701.67,1997,20420.0,yes
38,no,travel_frequently,291.06,3.0,4,nan,1,990,3.0,male,,3,1,research scientist,3,nan,2350.83,6112.17,3,,no,16,3.0,1,nan,1,8.0,2,3.0,2,2,2,2350.83,1985,,no
46,no,nan,1973.98,,4,medical,1,991,,male,,3,5,research director,4,nan,,41453.67,9,,no,17,3.0,4,full time,2,23.0,0,3.0,2,2,2,,1977,191324.62,yes
20,yes,nan,290.04,9.0,3,marketing,1,992,4.0,female,,3,1,sales representative,4,single,2342.59,6090.75,1,,yes,14,3.0,2,part time,0,2.0,3,3.0,2,0,2,2342.59,2003,28111.13,yes
30,no,nan,1027.31,,3,other,1,993,,male,,3,2,manufacturing director,1,marreid,8297.5,21573.5,0,,,15,3.0,3,nan,1,7.0,1,2.0,6,0,2,8297.5,1993,,no
27,no,non-travel,290.04,8.0,5,nan,1,994,1.0,male,,1,1,laboratory technician,3,married,2342.59,6090.75,1,,,19,3.0,4,part time,3,3.0,4,,3,1,2,2342.59,1996,28111.13,no
55,no,nan,1032.49,2.0,1,nan,1,995,4.0,male,,3,3,manufacturing director,2,married,,21682.23,3,,no,18,3.0,2,part time,1,23.0,4,3.0,3,1,2,,1968,100071.84,yes
33,no,travel_rarely,1032.49,5.0,3,life sciences,1,996,4.0,male,,2,3,healthcare representative,4,nan,8339.32,21682.23,4,,no,15,3.0,3,nan,1,,2,3.0,3,1,2,8339.32,1990,100071.84,yes
28,no,nan,227.71,15.0,2,life sciences,1,997,1.0,male,,3,1,laboratory technician,3,nan,1839.17,4781.83,1,,no,16,3.0,4,nan,1,4.0,5,2.0,4,2,2,1839.17,1995,22070.0,yes
34,no,nan,800.22,3.0,1,life sciences,1,998,1.0,male,,3,2,healthcare representative,4,nan,6463.33,16804.67,0,,no,17,3.0,3,nan,0,,1,2.0,6,0,4,6463.33,1989,,yes
33,yes,nan,290.04,25.0,3,medical,1,999,1.0,male,,2,1,research scientist,2,single,2342.59,6090.75,4,,yes,20,4.0,2,part time,0,5.0,0,3.0,2,2,2,2342.59,1990,28111.13,no
33,no,nan,556.26,7.0,3,life sciences,1,1000,4.0,female,,3,2,sales executive,2,married,4492.84,11681.39,0,,no,17,3.0,3,part time,1,4.0,3,3.0,3,0,2,4492.84,1990,53914.11,no
21,no,nan,213.57,1.0,1,nan,1,1001,4.0,female,,2,1,research scientist,2,single,,4485.0,1,,yes,11,3.0,3,part time,0,2.0,6,4.0,2,2,2,,2002,20700.0,yes
31,no,travel_frequently,287.96,20.0,3,nan,1,1002,3.0,male,,4,1,sales representative,4,married,,6047.17,0,,no,12,,1,nan,1,3.0,4,3.0,2,2,2,,1992,27910.0,yes
35,no,nan,556.26,11.0,2,marketing,1,1003,4.0,male,,3,2,sales executive,4,divorced,4492.84,11681.39,1,,,11,3.0,4,nan,1,5.0,3,3.0,5,0,2,4492.84,1988,,yes
34,no,nan,556.26,2.0,2,nan,1,1004,4.0,male,,3,2,manufacturing director,3,single,4492.84,11681.39,2,,no,11,3.0,4,nan,0,,3,,3,0,2,4492.84,1989,,yes
33,yes,nan,848.51,9.0,4,nan,1,1005,1.0,female,106.06,3,2,sales executive,1,single,,17818.67,0,,,17,3.0,1,full time,0,6.0,3,3.0,5,0,3,,1990,82240.0,no
31,yes,nan,269.29,15.0,3,medical,1,1006,3.0,male,,3,1,laboratory technician,3,nan,,5655.0,1,,no,12,3.0,3,part time,1,,5,2.0,2,2,2,,1992,26100.0,yes
37,no,travel_rarely,591.29,25.0,2,nan,1,1007,3.0,female,73.91,2,2,healthcare representative,4,nan,4775.83,12417.17,7,,no,13,3.0,3,full time,2,9.0,2,3.0,6,1,3,4775.83,1986,57310.0,yes
27,no,travel_rarely,261.96,6.0,3,nan,1,1008,4.0,male,32.75,2,1,research scientist,3,married,,5501.17,1,,no,13,,3,part time,1,4.0,0,3.0,4,2,2,,1996,25390.0,yes
35,no,travel_frequently,245.14,4.0,4,other,1,1009,4.0,male,30.64,2,1,laboratory technician,4,married,,5148.0,1,,,13,3.0,2,part time,1,2.0,2,4.0,2,2,2,,1988,23760.0,yes
56,no,nan,1973.98,4.0,4,nan,1,1010,4.0,female,246.75,3,5,manager,1,divorced,15943.72,41453.67,4,,no,13,3.0,4,full time,1,28.0,2,3.0,5,4,2,15943.72,1967,191324.62,yes
45,no,nan,290.04,7.0,3,medical,1,1011,1.0,female,,3,1,research scientist,3,nan,2342.59,6090.75,4,,yes,19,3.0,3,part time,1,,2,,3,0,2,2342.59,1978,28111.13,yes
20,no,travel_rarely,290.04,3.0,3,nan,1,1012,1.0,male,,2,1,laboratory technician,3,single,2342.59,6090.75,1,,,12,3.0,1,part time,0,2.0,2,2.0,2,1,2,2342.59,2003,28111.13,yes
50,no,travel_frequently,1582.77,2.0,3,nan,1,1013,4.0,female,,3,4,manager,1,nan,12783.92,33238.2,2,,no,22,4.0,3,full time,1,,3,,2,2,2,12783.92,1973,153407.07,yes
46,no,nan,1968.67,15.0,2,life sciences,1,1014,4.0,male,,3,5,research director,2,nan,,41342.17,5,,,11,3.0,1,full time,1,25.0,2,3.0,4,0,3,,1977,190810.0,yes
32,no,nan,283.01,13.0,3,other,1,1015,3.0,female,,2,1,laboratory technician,2,married,,5943.17,1,,no,20,4.0,3,part time,1,2.0,2,3.0,2,2,2,,1991,27430.0,yes
35,no,nan,1032.49,8.0,2,nan,1,1016,3.0,female,,2,3,sales executive,4,married,8339.32,21682.23,4,,,11,3.0,2,part time,1,16.0,6,2.0,13,4,12,8339.32,1988,100071.84,no
29,no,nan,387.94,1.0,3,life sciences,1,1017,1.0,female,48.49,3,1,research scientist,4,divorced,3133.33,8146.67,1,,no,15,3.0,1,full time,3,3.0,5,,3,1,2,3133.33,1994,37600.0,yes
21,yes,travel_frequently,290.04,10.0,2,nan,1,1018,1.0,female,,2,1,laboratory technician,3,nan,2342.59,6090.75,1,,,20,4.0,3,nan,0,2.0,2,1.0,2,2,2,2342.59,2002,,yes
34,no,travel_rarely,468.21,2.0,3,marketing,1,1019,3.0,female,,3,2,sales executive,1,nan,3781.67,9832.33,0,,,12,3.0,4,part time,0,4.0,3,3.0,3,0,2,3781.67,1989,45380.0,yes
28,no,nan,290.04,1.0,4,medical,1,1020,4.0,male,,3,1,laboratory technician,3,single,2342.59,6090.75,0,,yes,11,3.0,3,part time,0,,2,2.0,4,0,2,2342.59,1995,28111.13,no
35,no,travel_rarely,290.04,6.0,1,life sciences,1,1021,3.0,male,36.25,3,1,research scientist,3,married,2342.59,6090.75,0,,yes,14,,4,part time,0,4.0,3,3.0,3,2,2,2342.59,1988,28111.13,no
28,no,travel_frequently,398.98,2.0,3,life sciences,1,1022,4.0,male,,2,1,laboratory technician,4,married,,8378.5,1,,,12,3.0,2,full time,1,,2,3.0,2,2,2,,1995,38670.0,no
28,no,travel_rarely,214.6,1.0,3,technical degree,1,1023,4.0,male,26.83,3,1,research scientist,1,single,1733.33,4506.67,2,,,11,3.0,2,part time,0,5.0,2,2.0,3,1,2,1733.33,1995,20800.0,no
25,no,nan,216.25,1.0,3,medical,1,1024,4.0,female,,3,1,research scientist,2,single,,4541.33,1,,,18,3.0,4,part time,0,,3,2.0,2,2,1,,1998,20960.0,no
58,no,nan,290.04,23.0,4,life sciences,1,1025,1.0,male,,3,1,research scientist,3,nan,2342.59,6090.75,1,,,12,3.0,4,part time,2,,3,3.0,2,2,2,2342.59,1965,28111.13,yes
39,yes,nan,402.79,23.0,3,medical,1,1026,3.0,male,,3,1,research scientist,1,single,3253.33,8458.67,0,,,13,3.0,1,full time,0,6.0,2,3.0,5,0,3,3253.33,1984,39040.0,no
30,no,travel_rarely,477.39,6.0,3,technical degree,1,1027,1.0,female,,2,2,laboratory technician,4,married,3855.83,10025.17,0,,no,12,3.0,1,nan,1,10.0,6,3.0,9,6,7,3855.83,1993,46270.0,yes
50,no,nan,1582.77,,3,life sciences,1,1028,,female,,3,4,research director,1,marreid,12783.92,33238.2,4,,,11,3.0,2,full time,0,,2,,3,1,2,12783.92,1973,153407.07,yes
41,no,nan,556.26,10.0,2,medical,1,1029,3.0,male,69.53,1,2,sales executive,2,single,,11681.39,1,,no,13,3.0,1,part time,0,19.0,4,3.0,19,11,9,,1982,53914.11,yes
31,yes,nan,237.51,1.0,3,nan,1,1030,4.0,female,,3,1,sales representative,2,nan,1918.33,4987.67,1,,yes,11,3.0,1,part time,0,,2,4.0,3,2,2,1918.33,1992,23020.0,no
44,yes,nan,290.04,3.0,3,life sciences,1,1031,1.0,male,,3,1,laboratory technician,1,nan,2342.59,6090.75,4,,no,12,,3,nan,0,10.0,4,4.0,3,1,2,2342.59,1979,,yes
40,no,non-travel,290.04,16.0,2,nan,1,1032,3.0,male,,3,1,research scientist,3,divorced,2342.59,6090.75,9,,no,16,3.0,2,nan,1,6.0,0,3.0,4,0,0,2342.59,1983,,yes
25,no,travel_rarely,290.04,19.0,1,medical,1,1033,4.0,male,,3,1,laboratory technician,4,married,2342.59,6090.75,3,,,11,3.0,3,part time,3,,6,2.0,3,1,2,2342.59,1998,28111.13,no
40,no,travel_rarely,290.04,1.0,4,life sciences,1,1034,2.0,male,36.25,3,1,laboratory technician,2,nan,2342.59,6090.75,3,,no,22,4.0,3,part time,1,7.0,3,3.0,4,0,3,2342.59,1983,28111.13,yes
51,no,travel_rarely,1582.77,11.0,2,technical degree,1,1035,4.0,female,,2,4,manufacturing director,2,nan,12783.92,33238.2,3,,no,16,3.0,2,full time,0,,1,2.0,5,0,3,12783.92,1972,153407.07,yes
27,no,travel_frequently,523.2,2.0,1,life sciences,1,1036,4.0,male,65.4,1,2,sales executive,4,single,,10987.17,3,,no,20,4.0,2,part time,0,,3,3.0,6,0,0,,1996,50710.0,no
35,yes,nan,556.26,18.0,4,marketing,1,1037,4.0,female,,3,2,sales executive,3,married,4492.84,11681.39,0,,,18,3.0,3,part time,1,5.0,0,2.0,4,3,2,4492.84,1988,53914.11,yes
38,no,nan,290.04,7.0,3,nan,1,1038,4.0,male,36.25,4,1,research scientist,3,divorced,2342.59,6090.75,1,,no,11,3.0,4,part time,3,4.0,2,3.0,4,0,3,2342.59,1985,28111.13,yes
31,yes,nan,556.26,22.0,4,nan,1,1039,4.0,male,,3,2,manufacturing director,3,married,,11681.39,1,,,15,3.0,4,part time,2,10.0,3,2.0,10,6,7,,1992,53914.11,yes
51,no,nan,1093.24,2.0,3,nan,1,1040,2.0,male,,3,3,sales executive,2,nan,8830.0,22958.0,2,,,11,3.0,2,nan,0,14.0,5,3.0,4,3,2,8830.0,1972,,yes
41,no,nan,564.06,22.0,3,nan,1,1041,4.0,female,70.51,3,2,research scientist,4,nan,4555.83,11845.17,3,,,14,3.0,1,full time,2,12.0,4,2.0,6,3,3,4555.83,1982,54670.0,no
32,no,nan,556.26,2.0,1,marketing,1,1042,3.0,male,,3,2,sales executive,2,married,,11681.39,0,,yes,13,3.0,1,part time,3,4.0,3,2.0,3,1,2,,1991,53914.11,yes
25,no,travel_rarely,556.26,18.0,1,life sciences,1,1043,1.0,male,,4,2,sales executive,3,married,4492.84,11681.39,2,,no,11,3.0,2,nan,0,6.0,3,2.0,3,1,2,4492.84,1998,,no
27,no,nan,595.21,10.0,3,marketing,1,1044,4.0,female,74.4,2,2,sales executive,4,married,4807.5,12499.5,1,,yes,11,3.0,4,full time,0,,3,3.0,6,4,4,4807.5,1996,57690.0,yes
27,yes,travel_rarely,247.0,,4,life sciences,1,1045,4.0,female,,3,1,research scientist,3,single,1995.0,5187.0,1,,yes,13,,4,part time,0,8.0,2,3.0,8,7,7,1995.0,1996,23940.0,yes
37,no,nan,374.42,11.0,3,medical,1,1046,1.0,female,,3,1,laboratory technician,3,single,,7862.83,4,,no,18,3.0,1,full time,0,8.0,6,3.0,3,0,2,,1986,36290.0,yes
35,no,travel_frequently,965.92,18.0,2,life sciences,1,1047,3.0,male,,3,3,manufacturing director,4,nan,,20284.33,2,,no,11,3.0,3,part time,0,10.0,2,3.0,2,2,2,,1988,93620.0,yes
25,no,nan,333.15,1.0,3,nan,1,1048,1.0,male,,3,1,laboratory technician,4,nan,2690.83,6996.17,4,,no,11,3.0,2,full time,1,7.0,2,2.0,3,0,2,2690.83,1998,32290.0,yes
30,no,nan,556.26,7.0,4,marketing,1,1049,4.0,female,,3,2,sales executive,1,divorced,,11681.39,7,,no,14,3.0,2,part time,2,,3,3.0,3,0,2,,1993,53914.11,yes
31,no,nan,1694.33,8.0,5,life sciences,1,1050,1.0,female,,3,4,research director,2,nan,13685.0,35581.0,3,,no,11,3.0,3,full time,0,,3,4.0,3,1,0,13685.0,1992,164220.0,yes
36,no,nan,582.63,16.0,4,marketing,1,1051,3.0,female,,2,2,sales executive,1,nan,4705.83,12235.17,4,,no,13,3.0,1,nan,2,11.0,3,2.0,3,0,2,4705.83,1987,,no
25,yes,travel_rarely,453.97,9.0,2,nan,1,1052,1.0,male,,2,1,sales representative,1,nan,,9533.33,3,,no,12,3.0,1,full time,0,6.0,2,3.0,3,2,2,,1998,44000.0,yes
56,no,nan,213.16,1.0,2,life sciences,1,1053,1.0,female,,3,1,research scientist,1,nan,1721.67,4476.33,2,,,22,4.0,4,part time,1,5.0,3,4.0,3,1,0,1721.67,1967,20660.0,yes
41,no,nan,290.04,5.0,5,medical,1,1054,2.0,male,36.25,4,1,research scientist,3,nan,2342.59,6090.75,2,,,12,3.0,1,part time,0,7.0,5,,4,0,3,2342.59,1982,28111.13,yes
31,no,travel_rarely,290.04,8.0,2,nan,1,1055,4.0,female,,4,1,human resources,2,nan,,6090.75,9,,no,18,,4,part time,0,8.0,3,3.0,3,0,2,,1992,28111.13,yes
31,yes,travel_frequently,290.04,2.0,3,life sciences,1,1056,2.0,male,,3,1,laboratory technician,4,nan,,6090.75,6,,,13,3.0,3,part time,1,7.0,2,1.0,2,2,2,,1992,28111.13,yes
48,no,nan,566.02,7.0,3,marketing,1,1057,3.0,male,,3,2,sales executive,1,divorced,4571.67,11886.33,4,,no,11,3.0,1,nan,3,,3,3.0,2,2,2,4571.67,1975,,no
34,yes,nan,290.04,9.0,4,nan,1,1058,1.0,female,,3,1,human resources,3,married,2342.59,6090.75,1,,no,15,3.0,4,nan,0,2.0,0,3.0,2,2,2,2342.59,1989,,no
44,no,nan,326.24,5.0,3,life sciences,1,1059,3.0,male,,2,1,laboratory technician,3,single,2635.0,6851.0,3,,,14,3.0,4,nan,0,7.0,5,3.0,5,0,3,2635.0,1979,,no
49,no,travel_rarely,686.21,5.0,4,nan,1,1060,1.0,male,,3,2,healthcare representative,3,married,5542.5,14410.5,2,,no,14,,2,full time,1,20.0,0,2.0,3,1,2,5542.5,1974,66510.0,yes
44,no,nan,352.86,20.0,3,life sciences,1,1061,4.0,male,44.11,3,1,research scientist,2,nan,2850.0,7410.0,1,,,13,3.0,3,full time,0,6.0,3,2.0,5,1,3,2850.0,1979,34200.0,no
28,yes,nan,300.13,1.0,3,nan,1,1062,1.0,male,,3,1,sales representative,3,married,2424.17,6302.83,3,,,15,3.0,4,full time,1,5.0,3,4.0,3,1,2,2424.17,1995,29090.0,no
44,no,travel_frequently,1032.49,2.0,1,nan,1,1063,2.0,male,,3,3,manufacturing director,3,single,8339.32,21682.23,5,,,18,,2,nan,0,16.0,2,2.0,2,2,2,8339.32,1979,,yes
55,no,travel_rarely,556.26,4.0,4,life sciences,1,1064,4.0,male,,3,2,healthcare representative,3,married,4492.84,11681.39,0,,,16,3.0,2,part time,0,4.0,2,3.0,3,1,2,4492.84,1968,53914.11,yes
28,no,travel_frequently,505.35,7.0,3,life sciences,1,1065,3.0,male,,3,2,sales executive,1,single,4081.67,10612.33,0,,,14,3.0,4,part time,0,5.0,5,3.0,4,1,3,4081.67,1995,48980.0,yes
49,no,travel_rarely,556.26,,2,medical,1,1066,,female,69.53,2,2,laboratory technician,1,marreid,,11681.39,4,,,25,4.0,1,part time,1,10.0,3,3.0,3,1,2,,1974,53914.11,yes
29,no,travel_frequently,328.1,2.0,1,life sciences,1,1067,4.0,female,41.01,3,1,laboratory technician,2,nan,2650.0,6890.0,0,,no,13,3.0,3,full time,3,,3,3.0,3,0,2,2650.0,1994,31800.0,no
